job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
3757439989,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
3757451059,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
3756785808,40.0,,37.0,HOURLY,USD,BASE_SALARY
3749345725,45.38,,30.36,HOURLY,USD,BASE_SALARY
3749350227,177978.0,,116393.0,YEARLY,USD,BASE_SALARY
3755567062,,50000.0,,YEARLY,USD,BASE_SALARY
3757423261,140000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749351133,,110000.0,,YEARLY,USD,BASE_SALARY
3749345617,35.0,,30.0,HOURLY,USD,BASE_SALARY
3755559804,42000.0,,35000.0,YEARLY,USD,BASE_SALARY
3757448904,,25.0,,HOURLY,USD,BASE_SALARY
3749339350,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
3757455373,70000.0,,57000.0,YEARLY,USD,BASE_SALARY
3755558516,325000.0,,275000.0,YEARLY,USD,BASE_SALARY
3749347304,60.0,,50.0,YEARLY,USD,BASE_SALARY
3749346375,24.0,,22.0,HOURLY,USD,BASE_SALARY
3749345623,135000.0,,70000.0,YEARLY,USD,BASE_SALARY
3756924297,,18.0,,HOURLY,USD,BASE_SALARY
3749347351,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
3757448863,140000.0,,106000.0,YEARLY,USD,BASE_SALARY
3756780699,17.5,,17.0,HOURLY,USD,BASE_SALARY
3755554998,166000.0,,111000.0,YEARLY,USD,BASE_SALARY
3756788975,50000.0,,40000.0,YEARLY,USD,BASE_SALARY
3756799976,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
3756795278,125000.0,,85000.0,YEARLY,USD,BASE_SALARY
3757445875,25.0,,24.0,HOURLY,USD,BASE_SALARY
3757450507,300000.0,,60000.0,YEARLY,USD,BASE_SALARY
3757444925,,15.0,,HOURLY,USD,BASE_SALARY
3757450557,400000.0,,250000.0,YEARLY,USD,BASE_SALARY
3756905472,91.0,,62.0,HOURLY,USD,BASE_SALARY
3757436709,266875.0,,128250.0,YEARLY,USD,BASE_SALARY
3757452053,94000.0,,80000.0,YEARLY,USD,BASE_SALARY
3757446620,115000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749349298,145000.0,,130000.0,YEARLY,USD,BASE_SALARY
3749346385,62.0,,55.0,HOURLY,USD,BASE_SALARY
3749349271,,52500.0,,YEARLY,USD,BASE_SALARY
3756900690,75000.0,,64480.0,YEARLY,USD,BASE_SALARY
3749349219,,55000.0,,YEARLY,USD,BASE_SALARY
3749344976,60.0,,50.0,HOURLY,USD,BASE_SALARY
3755569792,22.0,,19.0,HOURLY,USD,BASE_SALARY
3755576095,150000.0,,140000.0,YEARLY,USD,BASE_SALARY
3749351108,26.0,,23.0,HOURLY,USD,BASE_SALARY
3749350255,200000.0,,50000.0,YEARLY,USD,BASE_SALARY
3755569857,135000.0,,110000.0,YEARLY,USD,BASE_SALARY
3755573564,275000.0,,90000.0,YEARLY,USD,BASE_SALARY
3749348295,150000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749345679,175000.0,,130000.0,YEARLY,USD,BASE_SALARY
3756798072,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
3757445441,175.0,,150.0,HOURLY,USD,BASE_SALARY
3755560707,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
3755554796,,60.0,,HOURLY,USD,BASE_SALARY
3749348273,45.0,,35.0,HOURLY,USD,BASE_SALARY
3755558392,20.5,,20.5,HOURLY,USD,BASE_SALARY
3749351264,150.0,,120.0,YEARLY,USD,BASE_SALARY
3757448058,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
3749341482,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
3749345674,92000.0,,85000.0,YEARLY,USD,BASE_SALARY
3757432059,91000.0,,51000.0,YEARLY,USD,BASE_SALARY
3757438784,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
3755571759,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
3757456268,100000.0,,100000.0,YEARLY,USD,BASE_SALARY
3755578036,135000.0,,120000.0,YEARLY,USD,BASE_SALARY
3749351091,,31.0,,HOURLY,USD,BASE_SALARY
3757427209,13.5,,12.5,HOURLY,USD,BASE_SALARY
3755557186,176000.0,,117000.0,YEARLY,USD,BASE_SALARY
3757427445,54000.0,,44900.0,YEARLY,USD,BASE_SALARY
3755555404,60.0,,50.0,HOURLY,USD,BASE_SALARY
3749349147,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
3755558406,120000.0,,120000.0,YEARLY,USD,BASE_SALARY
3757411619,113000.0,,76000.0,YEARLY,USD,BASE_SALARY
3749345724,215000.0,,150000.0,YEARLY,USD,BASE_SALARY
3749350205,,19.0,,HOURLY,USD,BASE_SALARY
3755556575,,35.0,,HOURLY,USD,BASE_SALARY
3749344975,,82000.0,,YEARLY,USD,BASE_SALARY
3749351195,34.0,,32.2,HOURLY,USD,BASE_SALARY
3755571372,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
3756789608,,19.84,,HOURLY,USD,BASE_SALARY
3757444986,160000.0,,145000.0,YEARLY,USD,BASE_SALARY
3756924384,119600.0,,67200.0,YEARLY,USD,BASE_SALARY
3756929035,225400.0,,175200.0,YEARLY,USD,BASE_SALARY
3757451076,,120000.0,,YEARLY,USD,BASE_SALARY
3749343993,,19.0,,HOURLY,USD,BASE_SALARY
3757447897,100000.0,,95000.0,YEARLY,USD,BASE_SALARY
3757449453,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
3749349281,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
3749347366,12000.0,,9500.0,MONTHLY,USD,BASE_SALARY
3749343897,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3756929089,174300.0,,111200.0,YEARLY,USD,BASE_SALARY
3757448898,105000.0,,87000.0,YEARLY,USD,BASE_SALARY
3749347226,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
3757438106,120000.0,,72000.0,YEARLY,USD,BASE_SALARY
3756778330,99400.0,,68500.0,YEARLY,USD,BASE_SALARY
3757450601,55.0,,50.0,HOURLY,USD,BASE_SALARY
3755577018,50000.0,,47000.0,YEARLY,USD,BASE_SALARY
3749348238,90.0,,25.0,HOURLY,USD,BASE_SALARY
3757450212,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
3757334284,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
3756926180,140000.0,,101000.0,YEARLY,USD,BASE_SALARY
3757435226,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
3756791975,55.0,,50.0,HOURLY,USD,BASE_SALARY
3749349223,260000.0,,180000.0,YEARLY,USD,BASE_SALARY
3749348170,48.0,,44.0,HOURLY,USD,BASE_SALARY
3756906432,,17.52,,HOURLY,USD,BASE_SALARY
3756775723,156500.0,,97500.0,YEARLY,USD,BASE_SALARY
3757449233,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
3757438629,306705.0,,140890.0,YEARLY,USD,BASE_SALARY
3749352014,72000.0,,66000.0,YEARLY,USD,BASE_SALARY
3749344866,90000.0,,85000.0,YEARLY,USD,BASE_SALARY
3749348199,,54.8,,HOURLY,USD,BASE_SALARY
3757433451,16.0,,14.0,HOURLY,USD,BASE_SALARY
3749350305,90000.0,,65000.0,YEARLY,USD,BASE_SALARY
3757455984,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
3755575273,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
3756786839,180000.0,,160000.0,YEARLY,USD,BASE_SALARY
3757447961,177500.0,,135000.0,YEARLY,USD,BASE_SALARY
3749351238,35.17,,26.68,HOURLY,USD,BASE_SALARY
3757456890,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
3757449645,,21.0,,HOURLY,USD,BASE_SALARY
3741379708,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
3755572233,123000.0,,112000.0,YEARLY,USD,BASE_SALARY
3749348192,67000.0,,47000.0,YEARLY,USD,BASE_SALARY
3757457614,17.0,,13.0,HOURLY,USD,BASE_SALARY
3757453021,55000.0,,48000.0,YEARLY,USD,BASE_SALARY
3756909137,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
3757448344,55000.0,,45000.0,YEARLY,USD,BASE_SALARY
3755574390,,65000.0,,YEARLY,USD,BASE_SALARY
3756779175,45.0,,40.0,HOURLY,USD,BASE_SALARY
3756908961,185000.0,,124000.0,YEARLY,USD,BASE_SALARY
3757418239,52596.0,,42012.0,YEARLY,USD,BASE_SALARY
3749345511,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
3749349062,112075.0,,81509.0,YEARLY,USD,BASE_SALARY
3749351167,164282.0,,93343.0,YEARLY,USD,BASE_SALARY
3749345643,121500.0,,78000.0,YEARLY,USD,BASE_SALARY
3757447969,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
3749344953,80000.0,,63000.0,YEARLY,USD,BASE_SALARY
3757440367,120000.0,,85000.0,YEARLY,USD,BASE_SALARY
3749350174,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
3757463006,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
3749349251,23.0,,19.0,HOURLY,USD,BASE_SALARY
3749333977,50.0,,45.0,HOURLY,USD,BASE_SALARY
3749351221,25.0,,20.0,HOURLY,USD,BASE_SALARY
3757435857,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
3749346411,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
3755564231,145000.0,,130000.0,YEARLY,USD,BASE_SALARY
3749352070,115000.0,,110000.0,YEARLY,USD,BASE_SALARY
3756904553,17.0,,16.0,HOURLY,USD,BASE_SALARY
3757436207,120000.0,,72000.0,YEARLY,USD,BASE_SALARY
3757450602,,38.46,,HOURLY,USD,BASE_SALARY
3757459089,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
3757460117,150000.0,,140000.0,YEARLY,USD,BASE_SALARY
3757449586,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
3757450612,28.0,,22.0,HOURLY,USD,BASE_SALARY
3749352054,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
3749345909,18.0,,14.0,HOURLY,USD,BASE_SALARY
3757455983,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
3757450600,110000.0,,75000.0,YEARLY,USD,BASE_SALARY
3749347596,,22.0,,HOURLY,USD,BASE_SALARY
3756905181,,35.0,,HOURLY,USD,BASE_SALARY
3757448774,,200000.0,,YEARLY,USD,BASE_SALARY
3749346537,180000.0,,160000.0,YEARLY,USD,BASE_SALARY
3756914642,185000.0,,124000.0,YEARLY,USD,BASE_SALARY
3757458620,115000.0,,79000.0,YEARLY,USD,BASE_SALARY
3749349166,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
3757454423,65000.0,,52000.0,YEARLY,USD,BASE_SALARY
3749346538,,40.0,,HOURLY,USD,BASE_SALARY
3757406774,222000.0,,118400.0,YEARLY,USD,BASE_SALARY
3757403826,222000.0,,118400.0,YEARLY,USD,BASE_SALARY
3757445371,650000.0,,350000.0,YEARLY,USD,BASE_SALARY
3757451517,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
3757447918,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
3749346422,,130000.0,,YEARLY,USD,BASE_SALARY
3749352089,16.0,,15.0,HOURLY,USD,BASE_SALARY
3757451098,100000.0,,65000.0,YEARLY,USD,BASE_SALARY
3749349451,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
3757415937,25.43,,21.19,HOURLY,USD,BASE_SALARY
3681684293,81900.0,,67704.0,YEARLY,USD,BASE_SALARY
3755556581,,62.0,,HOURLY,USD,BASE_SALARY
3749344921,25.0,,22.0,HOURLY,USD,BASE_SALARY
3757439410,120000.0,,85000.0,YEARLY,USD,BASE_SALARY
3756923351,,155700.0,,YEARLY,USD,BASE_SALARY
3757445652,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
3757456986,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
3755573064,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
3756782877,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
3749349410,33.6,,23.17,HOURLY,USD,BASE_SALARY
3749352178,254000.0,,174000.0,YEARLY,USD,BASE_SALARY
3749346390,75.0,,60.0,HOURLY,USD,BASE_SALARY
3755559021,68168.0,,66158.17,YEARLY,USD,BASE_SALARY
3756799933,,24.48,,HOURLY,USD,BASE_SALARY
3757454012,70000.0,,55000.0,YEARLY,USD,BASE_SALARY
3755559978,102000.0,,90300.0,YEARLY,USD,BASE_SALARY
3755560676,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
3757453022,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749351189,,21.81,,HOURLY,USD,BASE_SALARY
3757453959,70000.0,,57000.0,YEARLY,USD,BASE_SALARY
3757162309,363000.0,,269000.0,YEARLY,USD,BASE_SALARY
3756925261,40160.0,,35360.0,YEARLY,USD,BASE_SALARY
3757438562,169000.0,,135000.0,YEARLY,USD,BASE_SALARY
3749346559,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
3749348301,,60000.0,,YEARLY,USD,BASE_SALARY
3756908199,275000.0,,180000.0,YEARLY,USD,BASE_SALARY
3755560390,67.0,,62.0,HOURLY,USD,BASE_SALARY
3738382202,50000.0,,45000.0,YEARLY,USD,BASE_SALARY
3749351026,25.0,,20.0,HOURLY,USD,BASE_SALARY
3757441571,30.0,,25.0,HOURLY,USD,BASE_SALARY
3756780789,17.5,,17.0,HOURLY,USD,BASE_SALARY
3749347360,450000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749352266,,32.0,,HOURLY,USD,BASE_SALARY
3749351283,,13687.0,,MONTHLY,USD,BASE_SALARY
3757435583,105.0,,82.0,HOURLY,USD,BASE_SALARY
3749345888,,46.0,,HOURLY,USD,BASE_SALARY
3749350475,18.0,,14.0,HOURLY,USD,BASE_SALARY
3757408977,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
3757457621,90000.0,,85000.0,YEARLY,USD,BASE_SALARY
3757457612,60.0,,55.0,YEARLY,USD,BASE_SALARY
3756926164,26.0,,24.0,HOURLY,USD,BASE_SALARY
3757440509,32.0,,27.8,HOURLY,USD,BASE_SALARY
3749350300,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
3755578504,20.0,,20.0,HOURLY,USD,BASE_SALARY
3756795898,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
3756900868,,16.0,,HOURLY,USD,BASE_SALARY
3756779937,17.5,,17.0,HOURLY,USD,BASE_SALARY
3757451486,120000.0,,75000.0,YEARLY,USD,BASE_SALARY
3749351361,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
3749350427,110800.0,,71500.0,YEARLY,USD,BASE_SALARY
3757443786,85000.0,,55000.0,YEARLY,USD,BASE_SALARY
3755556787,58.84,,50.0,HOURLY,USD,BASE_SALARY
3755579236,,74000.0,,YEARLY,USD,BASE_SALARY
3749332315,,2500.0,,MONTHLY,USD,BASE_SALARY
3755574884,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
3749352224,177978.0,,116393.0,YEARLY,USD,BASE_SALARY
3749344978,,55.0,,HOURLY,USD,BASE_SALARY
3756794843,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
3749350478,75000.0,,73000.0,YEARLY,USD,BASE_SALARY
3757436812,,29.57,,HOURLY,USD,BASE_SALARY
3749348385,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
3757449380,5000.0,,3000.0,MONTHLY,USD,BASE_SALARY
3757457579,122000.0,,110000.0,YEARLY,USD,BASE_SALARY
3757464384,,30.0,,HOURLY,USD,BASE_SALARY
3755580244,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
3756909176,52000.0,,52000.0,YEARLY,USD,BASE_SALARY
3757455736,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749348470,100.0,,50.0,HOURLY,USD,BASE_SALARY
3749345859,29.0,,20.0,HOURLY,USD,BASE_SALARY
3757462133,225000.0,,150000.0,YEARLY,USD,BASE_SALARY
3756900804,185212.0,,136897.0,YEARLY,USD,BASE_SALARY
3757457585,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
3749347543,330000.0,,280000.0,YEARLY,USD,BASE_SALARY
3749347602,105000.0,,75000.0,YEARLY,USD,BASE_SALARY
3757426929,140000.0,,95000.0,YEARLY,USD,BASE_SALARY
3749348402,80.0,,60.0,HOURLY,USD,BASE_SALARY
3749351099,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3757462403,120000.0,,87500.0,YEARLY,USD,BASE_SALARY
3749351289,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
3755577470,230000.0,,190000.0,YEARLY,USD,BASE_SALARY
3749350442,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
3757420926,,17.0,,HOURLY,USD,BASE_SALARY
3749350134,25.0,,24.0,HOURLY,USD,BASE_SALARY
3757406934,9229.0,,7205.0,MONTHLY,USD,BASE_SALARY
3757439561,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
3756781459,171700.0,,111500.0,YEARLY,USD,BASE_SALARY
3757446897,115000.0,,90000.0,YEARLY,USD,BASE_SALARY
3749353020,58.0,,58.0,HOURLY,USD,BASE_SALARY
3755572063,,250000.0,,YEARLY,USD,BASE_SALARY
3749352368,,50000.0,,YEARLY,USD,BASE_SALARY
3756775371,40.71,,24.07,HOURLY,USD,BASE_SALARY
3749347307,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
3755578154,,135000.0,,YEARLY,USD,BASE_SALARY
3757437187,120000.0,,72000.0,YEARLY,USD,BASE_SALARY
3756905490,22.0,,17.3,HOURLY,USD,BASE_SALARY
3749346733,90000.0,,90000.0,YEARLY,USD,BASE_SALARY
3749349054,177978.0,,116393.0,YEARLY,USD,BASE_SALARY
3749341112,268400.0,,144300.0,YEARLY,USD,BASE_SALARY
3757445982,225000.0,,175000.0,YEARLY,USD,BASE_SALARY
3749349302,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
3756927175,122700.0,,93100.0,YEARLY,USD,BASE_SALARY
3757414732,135000.0,,115800.0,YEARLY,USD,BASE_SALARY
3749348404,106246.0,,70408.0,YEARLY,USD,BASE_SALARY
3756778919,17.5,,17.0,HOURLY,USD,BASE_SALARY
3757463002,40.0,,40.0,HOURLY,USD,BASE_SALARY
3755581177,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
3749350168,,17.0,,HOURLY,USD,BASE_SALARY
3756904313,135000.0,,120000.0,YEARLY,USD,BASE_SALARY
3757417345,80000.0,,65000.0,YEARLY,USD,BASE_SALARY
3756793927,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
3757436674,23.0,,16.0,HOURLY,USD,BASE_SALARY
3757456886,,100000.0,,YEARLY,USD,BASE_SALARY
3757460784,46.0,,41.0,HOURLY,USD,BASE_SALARY
3756790236,,21.9,,HOURLY,USD,BASE_SALARY
3757462172,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
3757448805,60.0,,55.0,HOURLY,USD,BASE_SALARY
3749347718,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
3749347296,,100000.0,,YEARLY,USD,BASE_SALARY
3757463068,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
3757419064,,45000.0,,YEARLY,USD,BASE_SALARY
3757449565,35.0,,30.0,HOURLY,USD,BASE_SALARY
3757457592,62.0,,55.0,HOURLY,USD,BASE_SALARY
3756901166,140.0,,130.0,YEARLY,USD,BASE_SALARY
3749346362,56000.0,,55000.0,YEARLY,USD,BASE_SALARY
3755578718,18.0,,16.0,HOURLY,USD,BASE_SALARY
3749347393,75000.0,,50000.0,YEARLY,USD,BASE_SALARY
3757463455,35.0,,35.0,HOURLY,USD,BASE_SALARY
3757452089,,22.0,,HOURLY,USD,BASE_SALARY
3749348264,,45000.0,,YEARLY,USD,BASE_SALARY
3757449606,100000.0,,65000.0,YEARLY,USD,BASE_SALARY
3749353026,200000.0,,170000.0,YEARLY,USD,BASE_SALARY
3755561253,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
3756928027,,19.88,,HOURLY,USD,BASE_SALARY
3749345857,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749348108,65000.0,,63000.0,YEARLY,USD,BASE_SALARY
3757459703,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
3757436366,170000.0,,130000.0,YEARLY,USD,BASE_SALARY
3749348585,130000.0,,105000.0,YEARLY,USD,BASE_SALARY
3749352055,,55000.0,,YEARLY,USD,BASE_SALARY
3755579453,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
3749348095,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
3756778488,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
3749345830,150000.0,,60000.0,YEARLY,USD,BASE_SALARY
3757416578,62.0,,48.0,HOURLY,USD,BASE_SALARY
3755557386,70.0,,60.0,HOURLY,USD,BASE_SALARY
3755559119,126000.0,,107100.0,YEARLY,USD,BASE_SALARY
3755572972,115000.0,,105000.0,YEARLY,USD,BASE_SALARY
3755576868,130000.0,,107000.0,YEARLY,USD,BASE_SALARY
3756908211,190000.0,,170000.0,YEARLY,USD,BASE_SALARY
3757447864,25.0,,20.0,HOURLY,USD,BASE_SALARY
3749346649,70.0,,60.0,HOURLY,USD,BASE_SALARY
3757415698,63.37,,40.89,HOURLY,USD,BASE_SALARY
3749347239,150000.0,,145000.0,YEARLY,USD,BASE_SALARY
3757457053,,130000.0,,YEARLY,USD,BASE_SALARY
3755582332,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
3749348579,103680.3,,66287.4,YEARLY,USD,BASE_SALARY
3756906144,41.16,,31.12,HOURLY,USD,BASE_SALARY
3749353065,26.0,,24.0,HOURLY,USD,BASE_SALARY
3757460902,68560.0,,66560.0,YEARLY,USD,BASE_SALARY
3755564537,20.5,,20.5,HOURLY,USD,BASE_SALARY
3755573309,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
3749344998,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
3755578238,50.0,,45.0,HOURLY,USD,BASE_SALARY
3757459815,34.0,,30.0,HOURLY,USD,BASE_SALARY
3757458709,30.0,,25.0,HOURLY,USD,BASE_SALARY
3755583172,70.0,,60.0,HOURLY,USD,BASE_SALARY
3755567166,8000.0,,7000.0,MONTHLY,USD,BASE_SALARY
3749344907,,55000.0,,YEARLY,USD,BASE_SALARY
3749346817,200000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749346267,90000.0,,85000.0,YEARLY,USD,BASE_SALARY
3749348345,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3757436744,168900.0,,101300.0,YEARLY,USD,BASE_SALARY
3756900528,200000.0,,180000.0,YEARLY,USD,BASE_SALARY
3757456935,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
3755573951,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
3756924291,,16.28,,HOURLY,USD,BASE_SALARY
3756928122,4217.0,,3369.0,MONTHLY,USD,BASE_SALARY
3757461107,26.44,,18.73,HOURLY,USD,BASE_SALARY
3757457535,8000.0,,5000.0,MONTHLY,USD,BASE_SALARY
3749345899,150000.0,,145000.0,YEARLY,USD,BASE_SALARY
3757462784,270000.0,,235000.0,YEARLY,USD,BASE_SALARY
3757445976,,16.5,,HOURLY,USD,BASE_SALARY
3757461882,,56535.0,,YEARLY,USD,BASE_SALARY
3755576285,60.0,,55.0,HOURLY,USD,BASE_SALARY
3756796109,80000.0,,65000.0,YEARLY,USD,BASE_SALARY
3749353019,28.0,,24.0,HOURLY,USD,BASE_SALARY
3757450936,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
3756901675,,20.0,,HOURLY,USD,BASE_SALARY
3755583063,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
3757459172,105000.0,,75000.0,YEARLY,USD,BASE_SALARY
3756790753,,18.0,,HOURLY,USD,BASE_SALARY
3749351604,,25.0,,HOURLY,USD,BASE_SALARY
3757438662,,44600.0,,YEARLY,USD,BASE_SALARY
3756903897,,33000.0,,YEARLY,USD,BASE_SALARY
3755585008,100.0,,80.0,HOURLY,USD,BASE_SALARY
3749352433,122490.0,,97100.0,YEARLY,USD,BASE_SALARY
3757461044,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
3749346722,96000.0,,67200.0,YEARLY,USD,BASE_SALARY
3749347609,30.0,,25.0,HOURLY,USD,BASE_SALARY
3755568758,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
3757460181,130000.0,,95000.0,YEARLY,USD,BASE_SALARY
3757408694,90000.0,,76000.0,YEARLY,USD,BASE_SALARY
3756925196,,15.0,,HOURLY,USD,BASE_SALARY
3755582138,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
3756900574,247000.0,,193000.0,YEARLY,USD,BASE_SALARY
3749352267,,49.5,,HOURLY,USD,BASE_SALARY
3756780813,18.04,,17.54,HOURLY,USD,BASE_SALARY
3756900718,83214.56,,67415.4,YEARLY,USD,BASE_SALARY
3749349149,,54.8,,HOURLY,USD,BASE_SALARY
3757461109,255000.0,,124854.0,YEARLY,USD,BASE_SALARY
3757469051,101900.0,,55900.0,YEARLY,USD,BASE_SALARY
3749347467,80.0,,60.0,HOURLY,USD,BASE_SALARY
3756928115,4628.0,,3703.0,MONTHLY,USD,BASE_SALARY
3757456255,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
3749349063,,150.0,,YEARLY,USD,BASE_SALARY
3757449999,223000.0,,148000.0,YEARLY,USD,BASE_SALARY
3755577953,25.55,,20.55,HOURLY,USD,BASE_SALARY
3749345700,,60000.0,,YEARLY,USD,BASE_SALARY
3757454386,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
3749352005,95000.0,,75000.0,YEARLY,USD,BASE_SALARY
3749350345,250000.0,,199000.0,YEARLY,USD,BASE_SALARY
3756795337,55.0,,48.0,HOURLY,USD,BASE_SALARY
3756929050,,65000.0,,YEARLY,USD,BASE_SALARY
3757453058,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
3755578808,80000.0,,40000.0,YEARLY,USD,BASE_SALARY
3757460245,143000.0,,111000.0,YEARLY,USD,BASE_SALARY
3755574610,40.0,,40.0,HOURLY,USD,BASE_SALARY
3755574245,31.0,,28.0,HOURLY,USD,BASE_SALARY
3757456957,175000.0,,150000.0,YEARLY,USD,BASE_SALARY
3757458625,,72351.0,,YEARLY,USD,BASE_SALARY
3755575997,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
3749345788,72000.0,,68000.0,YEARLY,USD,BASE_SALARY
3749353027,13526.0,,10536.0,MONTHLY,USD,BASE_SALARY
3756912682,185000.0,,124000.0,YEARLY,USD,BASE_SALARY
3757463968,21.0,,17.0,HOURLY,USD,BASE_SALARY
3757360730,190000.0,,119000.0,YEARLY,USD,BASE_SALARY
3749346799,,18.5,,HOURLY,USD,BASE_SALARY
3757457584,200000.0,,175000.0,YEARLY,USD,BASE_SALARY
3749352395,,20.0,,HOURLY,USD,BASE_SALARY
3755582441,156062.0,,81328.0,YEARLY,USD,BASE_SALARY
3757460174,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
3749349526,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
3757478181,74900.0,,45000.0,YEARLY,USD,BASE_SALARY
3749352149,177978.0,,116393.0,YEARLY,USD,BASE_SALARY
3749344892,112000.0,,90000.0,YEARLY,USD,BASE_SALARY
3757470304,40.0,,35.0,HOURLY,USD,BASE_SALARY
3755570850,85.0,,85.0,HOURLY,USD,BASE_SALARY
3749351481,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
3757474003,148255.0,,66134.0,YEARLY,USD,BASE_SALARY
3757456993,,19.3,,HOURLY,USD,BASE_SALARY
